date,edit_count,unique_editors,avg_size_change,total_size_change,topic
2014-06-01,1,1,-45.0,-45.0,Academy_Awards
2014-06-06,1,1,-52.0,-52.0,Academy_Awards
2014-06-13,2,2,20.5,41.0,Academy_Awards
2014-06-15,1,1,-1095.0,-1095.0,Academy_Awards
2014-06-16,2,1,-69.5,-139.0,Academy_Awards
2014-06-17,3,3,36.666666666666664,110.0,Academy_Awards
2014-06-22,2,2,-11.5,-23.0,Academy_Awards
2014-06-27,2,1,-24.0,-48.0,Academy_Awards
2014-07-02,1,1,-30.0,-30.0,Academy_Awards
2014-07-03,1,1,4.0,4.0,Academy_Awards
2014-07-07,1,1,6.0,6.0,Academy_Awards
2014-07-09,1,1,11.0,11.0,Academy_Awards
2014-07-10,2,1,-22.5,-45.0,Academy_Awards
2014-07-12,3,1,-28.333333333333332,-85.0,Academy_Awards
2014-07-14,2,2,-53.0,-106.0,Academy_Awards
2014-07-22,1,1,-85.0,-85.0,Academy_Awards
2014-07-25,1,1,12.0,12.0,Academy_Awards
2014-07-29,1,1,-2.0,-2.0,Academy_Awards
2014-07-31,1,1,90.0,90.0,Academy_Awards
2014-08-01,1,1,1.0,1.0,Academy_Awards
2014-08-10,1,1,1972.0,1972.0,Academy_Awards
2014-08-11,2,2,-990.0,-1980.0,Academy_Awards
2014-08-19,2,2,65.0,130.0,Academy_Awards
2014-08-25,2,2,-12.0,-24.0,Academy_Awards
2014-08-30,1,1,16.0,16.0,Academy_Awards
2014-08-31,2,2,24.0,48.0,Academy_Awards
2014-09-01,1,1,-6.0,-6.0,Academy_Awards
2014-09-05,2,2,51.5,103.0,Academy_Awards
2014-09-06,2,2,-71.0,-142.0,Academy_Awards
2014-09-13,1,1,52.0,52.0,Academy_Awards
2014-09-15,2,2,-20.5,-41.0,Academy_Awards
2014-09-16,1,1,-8.0,-8.0,Academy_Awards
