date,edit_count,unique_editors,avg_size_change,total_size_change,topic
2007-03-08,8,5,-2.75,-22.0,Taylor_Swift
2007-03-09,8,4,2.125,17.0,Taylor_Swift
2007-03-10,4,4,17.5,70.0,Taylor_Swift
2007-03-13,2,1,0.0,0.0,Taylor_Swift
2007-03-14,1,1,0.0,0.0,Taylor_Swift
2007-03-15,3,2,-1.3333333333333333,-4.0,Taylor_Swift
2007-03-16,5,3,209.4,1047.0,Taylor_Swift
2007-03-21,4,3,-3.75,-15.0,Taylor_Swift
2007-03-22,5,3,-37.4,-187.0,Taylor_Swift
2007-03-23,2,2,66.0,132.0,Taylor_Swift
2007-03-27,6,5,-16.166666666666668,-97.0,Taylor_Swift
2007-03-28,6,5,7.0,42.0,Taylor_Swift
2007-03-29,1,1,-141.0,-141.0,Taylor_Swift
2007-03-31,2,2,-30.0,-60.0,Taylor_Swift
2007-04-02,1,1,0.0,0.0,Taylor_Swift
2007-04-03,2,1,15.5,31.0,Taylor_Swift
2007-04-04,4,2,1.0,4.0,Taylor_Swift
2007-04-05,2,2,64.5,129.0,Taylor_Swift
2007-04-08,5,4,0.0,0.0,Taylor_Swift
2007-04-09,2,2,-34.0,-68.0,Taylor_Swift
2007-04-10,4,3,2.5,10.0,Taylor_Swift
2007-04-11,2,2,318.0,636.0,Taylor_Swift
2007-04-12,6,5,-36.166666666666664,-217.0,Taylor_Swift
2007-04-13,1,1,5573.0,5573.0,Taylor_Swift
2007-04-15,6,4,-937.5,-5625.0,Taylor_Swift
2007-04-16,1,1,52.0,52.0,Taylor_Swift
2007-04-17,1,1,-83.0,-83.0,Taylor_Swift
2007-04-18,5,4,1.8,9.0,Taylor_Swift
2007-04-19,2,1,10.0,20.0,Taylor_Swift
2007-04-20,2,2,0.0,0.0,Taylor_Swift
2007-04-21,5,3,-22.2,-111.0,Taylor_Swift
2007-04-22,1,1,-152.0,-152.0,Taylor_Swift
2007-04-23,2,2,76.0,152.0,Taylor_Swift
2007-04-25,1,1,4.0,4.0,Taylor_Swift
2007-04-26,3,3,-3.0,-9.0,Taylor_Swift
2007-04-27,6,3,-66.5,-399.0,Taylor_Swift
2007-04-28,4,3,-77.5,-310.0,Taylor_Swift
2007-04-29,9,4,-85.22222222222223,-767.0,Taylor_Swift
2007-04-30,8,5,72.5,580.0,Taylor_Swift
2007-05-01,1,1,-93.0,-93.0,Taylor_Swift
2007-05-02,5,4,25.6,128.0,Taylor_Swift
2007-05-03,3,1,-24.666666666666668,-74.0,Taylor_Swift
2007-05-04,2,1,0.0,0.0,Taylor_Swift
2007-05-05,5,3,5.0,25.0,Taylor_Swift
2007-05-06,1,1,109.0,109.0,Taylor_Swift
2007-05-07,5,3,0.0,0.0,Taylor_Swift
2007-05-08,1,1,1.0,1.0,Taylor_Swift
2007-05-09,1,1,0.0,0.0,Taylor_Swift
2007-05-10,2,2,-7.5,-15.0,Taylor_Swift
2007-05-11,1,1,0.0,0.0,Taylor_Swift
2007-05-12,1,1,-8.0,-8.0,Taylor_Swift
2007-05-14,3,2,134.33333333333334,403.0,Taylor_Swift
2007-05-15,4,3,-0.25,-1.0,Taylor_Swift
2007-05-16,9,8,-2.6666666666666665,-24.0,Taylor_Swift
2007-05-17,2,2,-67.5,-135.0,Taylor_Swift
2007-05-18,5,3,-176.0,-880.0,Taylor_Swift
2007-05-21,7,5,123.71428571428571,866.0,Taylor_Swift
2007-05-22,1,1,0.0,0.0,Taylor_Swift
2007-05-23,1,1,-49.0,-49.0,Taylor_Swift
2007-05-24,8,7,0.0,0.0,Taylor_Swift
2007-05-25,1,1,-133.0,-133.0,Taylor_Swift
2007-05-26,6,3,-83.16666666666667,-499.0,Taylor_Swift
2007-05-27,2,2,1.0,2.0,Taylor_Swift
2007-05-29,6,4,-0.3333333333333333,-2.0,Taylor_Swift
2007-05-30,1,1,34.0,34.0,Taylor_Swift
2007-05-31,8,6,-5.5,-44.0,Taylor_Swift
2007-06-01,8,3,0.375,3.0,Taylor_Swift
2007-06-02,2,2,-1.0,-2.0,Taylor_Swift
2007-06-03,9,5,-0.2222222222222222,-2.0,Taylor_Swift
2007-06-04,2,2,-205.0,-410.0,Taylor_Swift
2007-06-05,3,2,-45.333333333333336,-136.0,Taylor_Swift
2007-06-06,2,1,204.0,408.0,Taylor_Swift
2007-06-07,5,4,-4.6,-23.0,Taylor_Swift
2007-06-08,4,3,-15.0,-60.0,Taylor_Swift
2007-06-11,7,6,-3.0,-21.0,Taylor_Swift
2007-06-12,9,1,-15.11111111111111,-136.0,Taylor_Swift
2007-06-13,14,6,-28.071428571428573,-393.0,Taylor_Swift
2007-06-14,3,3,-111.33333333333333,-334.0,Taylor_Swift
2007-06-17,4,4,-39.75,-159.0,Taylor_Swift
2007-06-18,8,6,4.5,36.0,Taylor_Swift
2007-06-19,1,1,-131.0,-131.0,Taylor_Swift
2007-06-20,3,3,-12.0,-36.0,Taylor_Swift
2007-06-21,1,1,13.0,13.0,Taylor_Swift
2007-06-22,2,1,-69.5,-139.0,Taylor_Swift
2007-06-23,3,3,44.666666666666664,134.0,Taylor_Swift
2007-06-24,4,2,-27.0,-108.0,Taylor_Swift
2007-06-25,1,1,-56.0,-56.0,Taylor_Swift
2007-06-27,4,3,2129.25,8517.0,Taylor_Swift
2007-06-28,4,2,-2117.25,-8469.0,Taylor_Swift
2007-06-29,1,1,0.0,0.0,Taylor_Swift
2007-06-30,2,2,148.5,297.0,Taylor_Swift
2007-07-03,2,1,-154.0,-308.0,Taylor_Swift
2007-07-04,3,3,84.33333333333333,253.0,Taylor_Swift
2007-07-06,2,2,0.0,0.0,Taylor_Swift
2007-07-07,3,3,-27.0,-81.0,Taylor_Swift
2007-07-08,3,1,3.0,9.0,Taylor_Swift
2007-07-12,4,4,0.0,0.0,Taylor_Swift
2007-07-13,1,1,-1589.0,-1589.0,Taylor_Swift
2007-07-15,1,1,-31.0,-31.0,Taylor_Swift
2007-07-16,4,3,0.0,0.0,Taylor_Swift
2007-07-17,1,1,1.0,1.0,Taylor_Swift
2007-07-18,2,1,-1.0,-2.0,Taylor_Swift
2007-07-19,2,2,-0.5,-1.0,Taylor_Swift
2007-07-20,4,2,-37.5,-150.0,Taylor_Swift
2007-07-22,6,3,20.5,123.0,Taylor_Swift
2007-07-23,6,3,-15.666666666666666,-94.0,Taylor_Swift
2007-07-24,1,1,0.0,0.0,Taylor_Swift
2007-07-25,2,2,0.0,0.0,Taylor_Swift
